logFC	AveExpr	t	P.Value	adj.P.Val	B
DDX55	-0.057956341845399	11.1872760976942	-0.542541034238476	0.594643776210947	0.931683046528582	-6.33835058272679
PASD1	-0.0381707320615359	6.48239932711279	-0.542270270308486	0.594826110973989	0.931683046528582	-6.33850005112253
PFAS	-0.053237645698168	10.1371464658929	-0.542223196183359	0.594857813941652	0.931683046528582	-6.33852602986265
GHITM	-0.0455059544544341	12.9886844720015	-0.542046358717476	0.594976916037794	0.931683046528582	-6.33862360150647
HS3ST3A1	0.0471124474209477	6.93155160416392	0.541975498525648	0.595024644541495	0.931683046528582	-6.33866269063281
PGPEP1	0.0388659432860861	6.8003299677015	0.541915584906167	0.595065001375225	0.931683046528582	-6.33869573737578
CAMK1G	-0.0381420494131088	6.65569410109035	-0.541892313505787	0.595080676977812	0.931683046528582	-6.33870857230492
CLEC11A	0.0426861827783984	10.4887753558431	0.541864384802671	0.595099490008852	0.931683046528582	-6.33872397518516
VSNL1	-0.0482128457871873	6.55496451436761	-0.5414570724621	0.595373893043592	0.931683046528582	-6.33894852385056
MIR937	-0.0442381102383989	6.50287054116115	-0.541373973304472	0.595429884020251	0.931683046528582	-6.33899431587661
PLTP	-0.0371964366823256	6.7482853613611	-0.541369300537004	0.595433032539416	0.931683046528582	-6.33899689061703
LMNTD2	0.0602267502880069	7.47235910641157	0.541275830871794	0.595496014311699	0.931683046528582	-6.33904838881067
FGFR1	-0.0447274243592872	6.56382556895686	-0.541244028941911	0.595517443859444	0.931683046528582	-6.33906590849636
LY86	0.0395845864058852	6.63321138925142	0.541194930627275	0.595550529231289	0.931683046528582	-6.33909295481198
RP1	0.0396447281476284	6.5037836773037	0.541172963449458	0.595565332322039	0.931683046528582	-6.33910505489329
DNM1P46	-0.0471625483415838	6.60485797962481	-0.541133836853402	0.595591699137652	0.931683046528582	-6.33912660564601
TMEM121B	0.0282994761836877	6.65003774551062	0.540977948225445	0.595696755878023	0.931683046528582	-6.33921245347607
SYT14	0.0343075244947322	6.60874502394904	0.540961414100119	0.595707899126518	0.931683046528582	-6.33922155741543
CPNE9	-0.041017668994022	6.28112781852938	-0.540930740174998	0.595728572231997	0.931683046528582	-6.33923844623147
FCHO1	-0.0313375959835387	6.31902874421345	-0.540772559805666	0.595835185697789	0.931683046528582	-6.33932552440332
NTSR1	-0.0311529830648531	6.52644122004502	-0.540759819853278	0.595843772830861	0.931683046528582	-6.33933253666834
MARCH1	-0.0418809471672397	6.62745968401559	-0.540677910356283	0.595898983908697	0.931683046528582	-6.33937761710464
TOB2	-0.046392182326267	8.13814636382092	-0.540677744006067	0.595899096039614	0.931683046528582	-6.33937770865191
FAM95A	-0.0491208439111297	6.71291017109417	-0.540580894628584	0.595964380633369	0.931683046528582	-6.33943100301796
GSTT1	0.0613553844652071	10.2460782953373	0.540566778368725	0.595973896472426	0.931683046528582	-6.33943877015762
TCERG1	0.0360336576789813	9.31905653331748	0.540558730960594	0.595979321303033	0.931683046528582	-6.33944319796693
DSTNP2	0.0533254989938357	8.50564244058545	0.54054022519987	0.595991796296989	0.931683046528582	-6.3394533798835
UGT2B4	0.0430921567526052	6.59838195453929	0.540525244358607	0.59600189518831	0.931683046528582	-6.33946162213414
TIAM1	-0.0445481082045207	6.72624377431918	-0.540510992765554	0.596011502557585	0.931683046528582	-6.33946946295801
B4GALT1	0.056353941641671	8.57604267793714	0.540495724063451	0.596021795672058	0.931683046528582	-6.33947786314526
GORAB	-0.0760172312513685	8.49854243190438	-0.540348450694974	0.59612108184591	0.931683046528582	-6.33955887490496
ARL6IP5	-0.0684599184770995	11.2063073462954	-0.540330673502777	0.596133067118071	0.931683046528582	-6.33956865229706
THAP3	0.0445943200825392	6.92939022135673	0.54032647490191	0.596135897806112	0.931683046528582	-6.33957096146721
LENG1	-0.0519275791023768	7.30526180876582	-0.540316637494766	0.596142530191912	0.931683046528582	-6.339576371832
RLN1	0.0328733424317589	6.91054241149957	0.54029550771617	0.59615677602549	0.931683046528582	-6.33958799243977
MIR568	0.0387596750012698	6.56854545833222	0.540255555546804	0.596183712499906	0.931683046528582	-6.33960996347799
PPARA	0.0409139595759971	6.65851841910483	0.54024170003628	0.5961930542769	0.931683046528582	-6.339617582722
MTRR	-0.0586044811955926	8.25755652449591	-0.540233148967647	0.59619881968553	0.931683046528582	-6.33962228492153
CCNH	0.0337836573574677	10.4831111952575	0.539993612718015	0.596360334091579	0.931865882949401	-6.33975397580049
CIART	0.0558805920802561	7.77806611146865	0.539738433192955	0.596532420385502	0.93206521035603	-6.33989420496592
PAIP1	-0.0469391100715404	7.46103577026508	-0.539567254252101	0.596647872756872	0.93211429432325	-6.33998823733486
ASB12	0.0365526734950059	6.32830838969107	0.539538058576795	0.596667565014569	0.93211429432325	-6.34000427229085
ARHGAP10	-0.0516161185260682	9.00088845974943	-0.539486737953861	0.596702181162085	0.93211429432325	-6.34003245676273
TPPP2	-0.0370291964683851	6.43878201582877	-0.539369362608819	0.59678135547176	0.93211429432325	-6.3400969077168
NPAS4	-0.0289168322773969	6.63550492564016	-0.53935010743354	0.596794344347256	0.93211429432325	-6.3401074794666
PMP22	0.0386781505262643	7.24614937451252	0.539221881880692	0.596880844455988	0.93211429432325	-6.34017787039425
UCHL1	0.0345432212691987	6.65206392783004	0.539165530576319	0.596918860643883	0.93211429432325	-6.34020879999885
UCP3	0.0446999376836619	6.85083257197034	0.539163774493822	0.59692004536627	0.93211429432325	-6.34020976381174
CPXCR1	-0.0379472738546482	6.80965756638823	-0.539090112723156	0.596969741549414	0.93212236664395	-6.34025018980154
ARMC8	-0.0433908385133268	8.91799771699909	-0.539016689757398	0.597019278668207	0.93213018941231	-6.34029047943041
MIR572	-0.0386605693720163	6.76131037369657	-0.538622670424443	0.597285151124838	0.932432193183924	-6.34050660052052
OAZ2	0.105252844069089	9.02621321233007	0.538598011995241	0.597301791850407	0.932432193183924	-6.34052012069162
OPTC	-0.0441309570964572	6.47312620426141	-0.538441858893792	0.597407177019798	0.932527167529077	-6.34060572528116
THOC2	0.0515870781761461	9.83598752523008	0.538229537541204	0.597550484033175	0.932628899019651	-6.34072208340551
PRKACA	-0.0352318177701614	6.84767798111724	-0.5382132895843	0.597561451349507	0.932628899019651	-6.34073098592273
TUBA1C	0.0529941030597634	13.6261181771885	0.538060705140176	0.597664450212402	0.932670521334881	-6.34081457674333
CCDC163	0.0436735463909805	7.02698976152896	0.537886272716235	0.597782207880913	0.932670521334881	-6.34091010859349
GSTM5	-0.0383599904515188	6.55052069888938	-0.537746184762892	0.597876788260605	0.932670521334881	-6.34098680927719
SERTM1	-0.038912714794721	6.77738888076745	-0.537673419592791	0.597925918594078	0.932670521334881	-6.34102664191346
DSC1	-0.0687766901926024	7.80621419595528	-0.537650426016542	0.597941444049081	0.932670521334881	-6.34103922782586
GCN1	0.0488134719879803	11.4140004476822	0.53731152653814	0.598170295005902	0.932670521334881	-6.341224669785
LAIR1	0.0272051240250786	14.6030068747474	0.537226380776866	0.598227798790458	0.932670521334881	-6.34127124284492
EPO	-0.0336257931536723	6.24076645576863	-0.537191105930424	0.59825162270741	0.932670521334881	-6.34129053540663
WDR93	-0.0305722652453966	6.45586127483261	-0.536939709747977	0.598421424220281	0.932670521334881	-6.34142799390542
MIR1322	-0.0418000774344005	6.56452147666976	-0.536920185927913	0.598434612270567	0.932670521334881	-6.34143866654845
MRTFB	0.0529345511980939	7.57596612520297	0.536815991076002	0.598504996780388	0.932670521334881	-6.34149561804693
BRPF3	0.0489519369281304	9.90356933149744	0.536801069112395	0.598515077029742	0.932670521334881	-6.34150377331738
PHKG1	-0.0389895650108434	6.63257423291338	-0.536782859869237	0.598527378052406	0.932670521334881	-6.34151372488164
THAP8	-0.0465830806359433	6.90165637987114	-0.536748496705688	0.598550591991901	0.932670521334881	-6.34153250386466
SLC30A2	-0.0421759257824119	6.47881957097279	-0.536672667367914	0.598601819868634	0.932670521334881	-6.34157393942023
PCBP2	-0.0344215346524805	13.2857799727373	-0.53663385556888	0.598628040720023	0.932670521334881	-6.34159514523229
CBLL1	-0.0534901115906745	9.25371550680283	-0.536614656571858	0.598641011574918	0.932670521334881	-6.34160563454467
SCARNA5	0.031617676608036	6.45760551243921	0.536453007463082	0.598750227340077	0.932670521334881	-6.34169393666946
NPTXR	-0.0604151232156838	7.08375505368425	-0.536359644744696	0.598813310939397	0.932670521334881	-6.34174492510654
DDX3Y	0.0383780568036718	6.63409816280668	0.536099457251292	0.598989132569105	0.932670521334881	-6.34188697681506
POLR2G	0.0403578163563498	12.2385888767215	0.536004010955412	0.599053636786593	0.932670521334881	-6.34193906990193
JAKMIP1	-0.0428181380442778	6.52124408687121	-0.536002132162066	0.599054906541358	0.932670521334881	-6.34194009522794
FOSL2	-0.0374155056070586	7.4324305749818	-0.535992153337808	0.599061650604853	0.932670521334881	-6.34194554097787
SPON1	0.0344241187318568	6.92961560864716	0.535972795330176	0.599074733579249	0.932670521334881	-6.34195610495629
CHST5	0.0351655135240518	6.58090495523815	0.53589005079034	0.599130657493774	0.932670521334881	-6.34200125584088
ORM2	0.0417048081193139	6.45805660890046	0.535870220418581	0.599144060478231	0.932670521334881	-6.34201207560157
ODF4	-0.0402936911107288	6.49007351951508	-0.535814012368247	0.599182051274834	0.932670521334881	-6.34204274149186
CFC1	0.0309320093118695	6.68483075292995	0.535582449503322	0.59933857626418	0.932670521334881	-6.34216904441052
SERTAD1	0.114039352188543	9.22033613625571	0.535575856634085	0.599343033012402	0.932670521334881	-6.34217263963272
MIR140	-0.0352818337700702	6.39990516262558	-0.535532267943256	0.599372499172565	0.932670521334881	-6.34219640833443
AP5S1	0.0502341515147755	8.12773198056138	0.535480543057332	0.599407466368944	0.932670521334881	-6.34222461124106
GLTP	0.0376667969392326	12.0610398570338	0.535420733668487	0.599447900131047	0.932670521334881	-6.34225721893095
NCAM1	0.0354514697413935	6.69296255528056	0.535377055111558	0.599477429598039	0.932670521334881	-6.34228102997475
RNF144A	0.0720692420315405	8.43501856498389	0.535304436983132	0.599526525638519	0.932670521334881	-6.34232061306251
RASGRP3	-0.0376682451921351	6.32660522781037	-0.535271073310479	0.599549082990036	0.932670521334881	-6.34233879737844
KIF13B	0.0720881189994245	8.22361417449057	0.535254728060024	0.599560134251575	0.932670521334881	-6.34234770568656
FRMPD2B	-0.0425408522434605	6.67331569804148	-0.535217183070225	0.599585519346741	0.932670521334881	-6.3423681670484
DVL2	-0.0486712082029541	8.72940461955388	-0.53517987913396	0.59961074198618	0.932670521334881	-6.34238849566804
GTSF1L	-0.0379890881033855	6.51454043458382	-0.535173597156331	0.59961498952675	0.932670521334881	-6.34239191887017
SLC12A6	0.0369684735346345	6.98345274968984	0.535154900319111	0.59962763142593	0.932670521334881	-6.34240210700117
MAN2A2	0.0445552789973078	7.12347568446421	0.535104978157795	0.599661387028512	0.932670521334881	-6.34242930850245
F7	0.0382541938871297	6.78514685688161	0.53505505191222	0.599695146332636	0.932670521334881	-6.34245650977913
DUSP8	0.075128698358137	8.19714791303778	0.534912231160986	0.599791724559743	0.932670521334881	-6.34253430916579
SNORD116-13	-0.0387416206696143	6.5666027898159	-0.534891224716183	0.599805930183459	0.932670521334881	-6.34254575040901
AQP6	-0.0317750984495158	6.34402624530803	-0.534853615800794	0.59983136365562	0.932670521334881	-6.34256623316998
SARS	-0.0407969258773377	10.0365067652473	-0.534816725540338	0.599856311646931	0.932670521334881	-6.34258632318263
FZD9	0.0397197579909836	9.20180457468014	0.534783343759169	0.599878887380652	0.932670521334881	-6.34260450136473
SP100	-0.0332131260529547	7.02683441947305	-0.534683699710896	0.599946278059469	0.932670521334881	-6.34265875641366
SNAP47	-0.0434545354334208	8.65389738721889	-0.534650664447769	0.599968621101043	0.932670521334881	-6.34267674158368
CES3	-0.047150267640867	6.91922294869591	-0.534598646282378	0.600003803856184	0.932670521334881	-6.3427050593151
MIR323A	0.0471477204620241	6.49798913134779	0.534537622503727	0.600045078904227	0.932670521334881	-6.3427382761459
HLA-F	0.0398013804766606	7.6048366039348	0.534534784000941	0.60004699883488	0.932670521334881	-6.34273982112774
MARCKS	0.036379754120901	11.4388308975637	0.534454020077152	0.600101627896556	0.932670521334881	-6.34278377717921
SF3B4	0.0655393769574868	12.2386960791802	0.534429834542408	0.600117987573359	0.932670521334881	-6.34279693899448
SREBF1	-0.0606358669506193	11.3911697157293	-0.534359980239183	0.600165239939941	0.932670521334881	-6.34283495061382
EVX1	0.0366951802499536	6.4202947164055	0.534350785610759	0.600171459707328	0.932670521334881	-6.34283995356629
CA4	0.0341048645731199	6.79425508706182	0.534343283522915	0.600176534568007	0.932670521334881	-6.3428440355173
CSNK1A1L	0.0384704855742495	6.67971307803846	0.534217487517352	0.600261633664476	0.932670521334881	-6.34291247397158
GPM6B	0.0332734534686603	6.82009347441677	0.534178539240101	0.600287982793873	0.932670521334881	-6.34293366036068
LGR5	-0.0344841644685632	6.62204518843321	-0.534123764313191	0.600325039870443	0.932670521334881	-6.34296345332481
MUC2	-0.0399433168610139	6.93154240294186	-0.534031987856842	0.600387132256411	0.932670521334881	-6.34301336540457
CHMP7	-0.0616173488078831	7.5829431503337	-0.533976035211629	0.600424989199505	0.932670521334881	-6.34304379085448
C1orf54	0.0331289507519728	6.81950432410484	0.533922190550562	0.600461421016865	0.932670521334881	-6.34307306713659
NCKAP1	-0.0359157730463657	9.83046538316006	-0.53381398213247	0.600534639178201	0.932670521334881	-6.34313189332206
TENM2	0.0359073944969825	6.62096818136236	0.533731312077915	0.600590580027613	0.932670521334881	-6.34317682813057
DAB2IP	0.0314207794803014	6.81062688877884	0.533576417128047	0.600695400662807	0.932670521334881	-6.34326100225433
LHB	-0.0376694759442326	6.55416852590981	-0.533572939557956	0.600697754110489	0.932670521334881	-6.34326289178964
RNASEH2B	-0.0508772210913024	7.7138751136274	-0.533436029848494	0.600790411456716	0.932670521334881	-6.34333727213629
UBB	0.0268579934933388	14.5097098847626	0.533435447556277	0.600790805553776	0.932670521334881	-6.34333758844481
ZMYND19	-0.0329952918186631	10.0827594144682	-0.533401945454824	0.600813480087994	0.932670521334881	-6.34335578665021
SRC	0.0425515527835412	9.62596264619261	0.533320387510475	0.600868681029674	0.932670521334881	-6.34340008398066
ADK	-0.0317203331515827	10.7303502161757	-0.533266991989632	0.600904822126873	0.932670521334881	-6.3434290816474
ARF5	0.0397629858920805	11.6491953450399	0.533039236731569	0.601058991763529	0.932670521334881	-6.34355273790055
MDFIC	-0.0354462818895955	6.45626705115385	-0.532996295136678	0.601088061511704	0.932670521334881	-6.34357604667112
TEX47	-0.0409622292825054	6.32899757176292	-0.532952900328532	0.601117438771721	0.932670521334881	-6.34359959960451
ECEL1	-0.0431344619395908	6.36925158090988	-0.532902793332364	0.601151360905442	0.932670521334881	-6.34362679333643
COMMD8	0.0413847703106835	10.15059417161	0.532893637000646	0.601157559788734	0.932670521334881	-6.34363176233239
POLR3B	0.0291051324585947	9.64895289529919	0.532819782313555	0.601207560941432	0.932670521334881	-6.34367183908492
OR6B3	-0.0349257353485388	6.3357580424739	-0.532543619853589	0.601394546817627	0.932670521334881	-6.34382164927009
RUNX1-IT1	-0.031394061140638	6.61856085322557	-0.53247857670964	0.601438590824319	0.932670521334881	-6.34385692239073
CRP	0.0366317241524392	6.49238735039221	0.532455921277416	0.601453932338184	0.932670521334881	-6.34386920753255
HBG1	0.0403755925295481	6.46451844358397	0.532440223389684	0.601464562544801	0.932670521334881	-6.34387771957805
BSDC1	0.0362606560032006	10.2685822943195	0.532417758678017	0.601479775231989	0.932670521334881	-6.34388990045444
C2CD4B	0.0344994158419167	6.43152032264152	0.532346900447161	0.601527760357763	0.932670521334881	-6.34392831814328
MT1F	-0.113063604855332	10.5324690998554	-0.532260894205108	0.601586006237076	0.932670521334881	-6.34397494209811
PAX6	0.0330820112831747	6.52709000464372	0.532248567814085	0.601594354248252	0.932670521334881	-6.34398162363449
CFAP46	0.03573017007239	6.78695434541118	0.532143281386334	0.601665661490493	0.932670521334881	-6.34403868819098
SLC25A13	-0.0518807445799183	9.34947385519795	-0.531972438373296	0.601781377042411	0.932670521334881	-6.34413126078994
